Episode,Timestep,Reward
8221,20,-80
8222,20,-140
8223,2,110
8224,20,-65
8225,20,-50
8226,20,-95
8227,20,-50
8228,20,-95
8229,20,-80
8230,20,-95
8231,20,-95
8232,20,-95
8233,20,-185
8234,20,-95
8235,20,-110
8236,4,120
8237,20,-125
8238,20,-65
8239,20,-95
8240,20,-155
8241,20,-155
8242,5,110
8243,20,-80
8244,20,-155
8245,20,-110
8246,20,-110
8247,20,-170
8248,20,-155
8249,20,-110
8250,20,-95
8251,20,-80
8252,5,110
8253,20,-125
8254,20,-65
8255,20,-35
8256,20,-80
8257,20,-155
8258,20,-80
8259,20,-110
8260,20,-140
8261,20,-125
8262,20,-110
8263,20,-110
8264,13,135
8265,20,-140
8266,20,-95
8267,20,-80
8268,20,-110
8269,20,-140
8270,20,-170
8271,20,-155
8272,6,100
8273,5,125
8274,20,-170
8275,20,-155
8276,12,115
8277,13,60
8278,20,-50
8279,20,-110
8280,20,-110
8281,15,115
8282,4,105
8283,13,105
8284,17,20
8285,20,-95
8286,6,115
8287,20,-65
8288,8,125
8289,20,-110
8290,20,-110
8291,20,-35
8292,20,-95
8293,20,-65
8294,20,-95
8295,7,90
8296,20,-155
8297,6,115
8298,20,-95
8299,20,-95
8300,20,-125
8301,20,-155
8302,11,80
8303,12,40
8304,20,-125
8305,20,-80
8306,20,-140
8307,20,-110
8308,20,-80
8309,20,-65
8310,20,-140
8311,20,-50
8312,20,-110
8313,20,-80
8314,10,105
8315,20,-125
8316,20,-140
8317,20,-110
8318,20,-95
8319,20,-65
8320,20,-80
8321,20,-95
8322,13,45
8323,20,-155
8324,19,-15
8325,20,-140
8326,14,110
8327,20,-155
8328,20,-125
8329,20,-140
8330,20,-110
8331,20,-125
8332,20,-80
8333,20,-95
8334,20,-125
8335,20,-95
8336,20,-50
8337,20,-125
8338,20,-125
8339,20,-155
8340,20,-140
8341,20,-125
8342,20,-140
8343,20,-95
8344,20,-125
8345,20,-65
8346,20,-155
8347,20,-140
8348,20,-170
8349,20,-110
8350,20,-110
8351,20,-95
8352,8,110
8353,20,-80
8354,20,-140
8355,20,-65
8356,20,-80
8357,20,-80
8358,4,120
8359,15,130
8360,20,-65
8361,20,-140
8362,20,-95
8363,6,130
8364,7,135
8365,20,-125
8366,13,120
8367,20,-80
8368,20,-95
8369,2,110
8370,9,130
8371,20,-155
8372,10,120
8373,20,-140
8374,20,-140
8375,14,80
8376,20,-140
8377,20,-50
8378,7,135
8379,4,120
8380,20,-170
8381,20,-140
8382,10,150
8383,20,-155
8384,12,115
8385,3,115
8386,20,-110
8387,20,-125
8388,20,-140
8389,20,-110
8390,20,-125
8391,10,105
8392,20,-95
8393,10,105
8394,20,-80
8395,20,-125
8396,20,110
8397,20,-95
8398,20,-125
8399,20,-80
8400,20,-125
8401,20,-125
8402,20,-155
8403,10,120
8404,20,-80
8405,20,-185
8406,18,70
8407,20,-125
8408,20,-155
8409,7,120
8410,20,-95
8411,9,115
8412,20,-80
8413,20,-65
8414,20,-50
8415,20,-155
8416,20,-110
8417,8,125
8418,8,140
8419,20,-140
8420,20,-155
8421,11,125
8422,20,-125
8423,15,70
8424,20,-95
8425,5,125
8426,20,-125
8427,20,-65
8428,14,50
8429,20,-155
8430,20,-110
8431,20,-35
8432,20,-95
8433,20,-20
8434,20,-95
8435,20,-140
8436,20,-155
8437,20,-140
8438,9,145
8439,20,-125
8440,11,80
8441,20,-95
8442,6,115
8443,20,-65
8444,20,-20
8445,20,-185
8446,20,-80
8447,20,-125
8448,20,-125
8449,14,155
8450,20,-155
8451,20,-140
8452,20,-80
8453,20,-110
8454,20,-125
8455,20,-110
8456,20,-140
8457,20,-125
8458,20,-95
8459,20,-95
8460,20,-155
8461,20,-200
8462,20,-110
8463,15,115
8464,8,140
8465,20,-170
8466,20,-155
8467,20,-50
8468,20,-95
8469,6,115
8470,20,-140
8471,20,-140
8472,7,105
8473,20,-80
8474,20,-95
8475,7,105
8476,20,-125
8477,4,120
8478,20,-140
8479,20,-110
8480,20,-95
8481,20,-50
8482,3,115
8483,20,-110
8484,20,-140
8485,20,-65
8486,20,-95
8487,8,110
8488,20,-125
8489,20,-140
8490,20,-20
8491,20,-110
8492,20,-65
8493,20,-110
8494,8,95
8495,20,-125
8496,20,-110
8497,20,-155
8498,20,-80
8499,20,-155
8500,9,85
8501,20,-80
8502,20,-155
8503,20,-170
8504,20,-140
8505,20,-140
8506,7,90
8507,11,155
8508,20,-50
8509,5,110
8510,20,-125
8511,19,60
8512,20,-155
8513,20,-140
8514,20,-50
8515,20,-80
8516,14,35
8517,16,45
8518,20,-80
8519,20,-65
8520,8,125
8521,20,-95
8522,9,85
8523,20,-155
8524,20,-95
8525,20,-95
8526,20,-125
8527,20,-125
8528,20,-80
8529,3,115
8530,20,-125
8531,20,-80
8532,3,115
8533,20,-80
8534,20,-110
8535,13,90
8536,20,-140
8537,7,105
8538,20,-155
8539,20,-125
8540,20,-80
8541,10,90
8542,18,55
8543,20,-110
8544,10,75
8545,20,-110
8546,11,125
8547,20,-65
8548,5,110
8549,20,-170
8550,20,-140
8551,20,-95
8552,20,-95
8553,6,100
8554,20,-185
8555,20,-65
8556,11,110
8557,20,-140
8558,20,-125
8559,20,-140
8560,20,-110
8561,20,-170
8562,20,-125
8563,7,135
8564,20,-140
8565,14,95
8566,20,-140
8567,20,-95
8568,20,-95
8569,20,-140
8570,20,-110
8571,20,-125
8572,20,-80
8573,20,5
8574,20,-65
8575,20,-155
8576,20,-50
8577,20,-95
8578,20,-110
8579,20,-50
8580,3,115
8581,20,-155
8582,3,115
8583,20,-140
8584,7,105
8585,20,-50
8586,20,-170
8587,20,-155
8588,20,-110
8589,20,-65
8590,4,120
8591,20,-95
8592,20,-110
8593,20,-110
8594,20,-125
8595,20,-80
8596,20,-110
8597,20,-95
8598,20,-80
8599,20,-80
8600,20,-80
8601,20,-125
8602,12,100
8603,20,-65
8604,20,-80
8605,2,95
8606,20,-110
8607,14,125
8608,20,-110
8609,20,-80
8610,7,120
8611,20,-170
8612,20,-125
8613,20,-95
8614,20,-125
8615,11,140
8616,20,-140
8617,20,-110
8618,20,-170
8619,20,-155
8620,20,-155
8621,20,-65
8622,20,-125
8623,20,-155
8624,20,-65
8625,20,-185
8626,20,-125
8627,20,-95
8628,20,-185
8629,20,-65
8630,2,95
8631,10,105
8632,20,-80
8633,20,-95
8634,20,-155
8635,20,-95
8636,20,-155
8637,20,-110
8638,20,-140
8639,20,-155
8640,20,-95
8641,20,-50
8642,20,-125
8643,20,-110
8644,20,-110
8645,7,105
8646,20,-65
8647,20,-140
8648,20,-140
8649,20,-50
8650,20,-155
8651,5,125
8652,20,-155
8653,20,-110
8654,20,-95
8655,20,-65
8656,20,-110
8657,20,-170
8658,20,-125
8659,20,-80
8660,20,-50
8661,20,-80
8662,20,-140
8663,20,-140
8664,2,110
8665,20,-140
8666,16,90
8667,20,-155
8668,20,-65
8669,20,-110
8670,20,-95
8671,9,145
8672,20,-140
8673,20,-125
8674,13,135
8675,3,115
8676,20,-125
8677,20,-110
8678,20,-155
8679,20,-65
8680,9,85
8681,20,-110
8682,20,-80
8683,15,100
8684,20,-65
8685,12,130
8686,20,-125
8687,20,-80
8688,20,-170
8689,20,-80
8690,20,-170
8691,20,-110
8692,2,110
8693,20,-140
8694,20,-155
8695,20,-170
8696,20,-95
8697,20,-65
8698,8,140
8699,20,-155
8700,20,-125
8701,20,-155
8702,20,-140
8703,20,-80
8704,20,-170
8705,20,-110
8706,20,-155
8707,4,120
8708,20,-140
8709,20,-155
8710,15,55
8711,20,-110
8712,20,-65
8713,20,-170
8714,20,-125
8715,20,-50
8716,20,-185
8717,20,-125
8718,20,-170
8719,20,-140
8720,20,-50
8721,20,-65
8722,20,-95
8723,20,-140
8724,20,-185
8725,20,-80
8726,3,115
8727,20,-140
8728,7,120
8729,13,165
8730,20,-170
8731,20,-80
8732,20,-170
8733,10,105
8734,20,-95
8735,20,-125
8736,20,-140
8737,20,-20
8738,4,120
8739,20,-65
8740,20,-110
8741,20,-110
8742,15,55
8743,20,-140
8744,11,110
8745,20,-95
8746,20,-5
8747,20,-80
8748,20,-110
8749,20,-110
8750,10,150
8751,20,-110
8752,20,-140
8753,20,-95
8754,20,-140
8755,20,-95
8756,7,120
8757,20,-65
8758,7,120
8759,20,-95
8760,20,-25
8761,20,-35
8762,20,-170
8763,20,-110
8764,20,-95
8765,20,-155
8766,20,-140
8767,20,-125
8768,20,-110
8769,20,-125
8770,20,-65
8771,20,-80
8772,14,125
8773,6,130
8774,10,105
8775,20,-80
8776,20,-155
8777,20,-155
8778,20,-185
8779,20,-140
8780,20,-110
8781,20,-95
8782,20,-155
8783,10,60
8784,20,-185
8785,5,110
8786,20,-125
8787,20,-185
8788,20,-80
8789,20,-110
8790,20,-110
8791,20,-125
8792,20,-140
8793,20,-35
8794,20,-110
8795,20,-125
8796,20,-80
8797,7,105
8798,20,-140
8799,20,-155
8800,20,-80
8801,20,-20
8802,20,-125
8803,20,-125
8804,20,-95
8805,20,-140
8806,20,-80
8807,20,-35
8808,20,-110
8809,20,-95
8810,20,-140
8811,20,-95
8812,7,75
8813,20,-110
8814,8,125
8815,5,95
8816,20,-95
8817,20,-170
8818,20,-155
8819,20,-65
8820,20,-65
8821,20,-110
8822,20,-110
8823,20,-65
8824,20,-110
8825,10,120
8826,20,-110
8827,20,-110
8828,13,90
8829,20,65
8830,4,105
8831,13,60
8832,20,-155
8833,20,-110
8834,20,-170
8835,4,120
8836,20,-155
8837,20,-65
8838,20,-140
8839,20,-185
8840,20,-80
8841,20,-125
8842,20,-185
8843,20,-125
8844,20,-125
8845,20,-110
8846,20,-125
8847,3,100
8848,20,-200
8849,20,-95
8850,20,-95
8851,20,-110
8852,20,-80
8853,10,75
8854,20,-140
8855,20,-65
8856,20,-125
8857,20,50
8858,20,-110
8859,20,-140
8860,20,-95
8861,20,-80
8862,20,-185
8863,20,-110
8864,10,135
8865,6,115
8866,20,-35
8867,1,105
8868,20,-110
8869,20,-140
8870,20,-125
8871,20,-110
8872,5,125
8873,20,-125
8874,20,-125
8875,12,130
8876,11,65
8877,13,120
8878,20,-170
8879,8,110
8880,20,-125
8881,20,-50
8882,20,-140
8883,8,140
8884,4,105
8885,20,-155
8886,20,-110
8887,20,-155
8888,20,-125
8889,20,-125
8890,20,-80
8891,20,-35
8892,20,-80
8893,20,-140
8894,20,-140
8895,4,120
8896,20,-140
8897,20,-155
8898,20,-95
8899,20,-155
8900,14,95
8901,20,-80
8902,10,90
8903,20,-65
8904,20,-35
8905,4,105
8906,5,110
8907,14,140
8908,20,-110
8909,20,-200
8910,7,135
8911,20,-110
8912,20,-50
8913,20,-80
8914,19,45
8915,20,-65
8916,10,105
8917,20,-155
8918,20,-80
8919,7,135
8920,11,140
8921,20,-35
8922,2,110
8923,20,-155
8924,20,-170
8925,20,-80
8926,9,115
8927,10,135
8928,20,-65
8929,20,-95
8930,20,-95
8931,20,-95
8932,20,-170
8933,20,-95
8934,20,-170
8935,2,110
8936,4,105
8937,20,-185
8938,6,100
8939,20,-110
8940,20,-125
8941,5,110
8942,20,-140
8943,20,-80
8944,20,-125
8945,20,-110
8946,20,-95
8947,20,-125
8948,9,130
8949,20,-35
8950,6,115
8951,20,-80
8952,10,150
8953,20,-20
8954,20,-110
8955,20,-125
8956,20,-110
8957,20,-95
8958,20,-110
8959,15,70
8960,20,-125
8961,20,-95
8962,20,-140
8963,20,-140
8964,20,-125
8965,20,-95
8966,20,-35
8967,20,-140
8968,20,-140
8969,20,-110
8970,12,115
8971,20,-110
8972,20,-155
8973,20,-80
8974,14,125
8975,20,-80
8976,20,-125
8977,20,-125
8978,10,120
8979,14,95
8980,20,-170
8981,20,-20
8982,20,-80
8983,20,-80
8984,8,95
8985,20,-95
8986,20,-80
8987,20,-80
8988,20,-140
8989,20,-170
8990,20,-155
8991,20,-50
8992,20,-140
8993,20,-140
8994,8,110
8995,20,-125
8996,20,-80
8997,20,-125
8998,4,120
8999,20,-50
9000,20,-140
9001,8,110
9002,20,-50
9003,20,-140
9004,20,-140
9005,20,-95
9006,7,135
9007,20,-20
9008,20,-20
9009,20,-95
9010,20,-125
9011,20,-50
9012,7,135
9013,5,125
9014,20,-125
9015,6,130
9016,20,-125
9017,6,115
9018,20,-110
9019,20,-155
9020,3,115
9021,20,-110
9022,10,135
9023,20,-110
9024,14,140
9025,20,-65
9026,4,120
9027,20,-95
9028,20,-125
9029,20,-125
9030,20,-110
9031,20,-125
9032,20,-140
9033,20,-140
9034,20,-110
9035,20,-140
9036,8,110
9037,20,-110
9038,9,145
9039,20,-125
9040,20,-185
9041,20,-80
9042,20,-95
9043,20,-140
9044,20,-80
9045,20,-125
9046,20,-125
9047,20,-140
9048,10,105
9049,8,125
9050,20,-125
9051,20,-35
9052,20,-95
9053,20,-95
9054,15,160
9055,9,130
9056,10,135
9057,20,-110
9058,20,-140
9059,20,-110
9060,20,-125
9061,20,-125
9062,20,-80
9063,20,-140
9064,20,-80
9065,20,-125
9066,14,140
9067,20,-110
9068,20,-170
9069,20,-110
9070,20,-140
9071,20,-65
9072,20,-95
9073,20,-155
9074,20,-185
9075,3,115
9076,20,-110
9077,10,75
9078,20,-140
9079,20,-170
9080,20,-140
9081,20,-140
9082,20,-125
9083,13,120
9084,20,-95
9085,20,-155
9086,20,-140
9087,20,-185
9088,20,-140
9089,20,-125
9090,20,-80
9091,10,120
9092,20,-140
9093,20,-95
9094,20,-140
9095,20,-110
9096,20,-50
9097,20,-80
9098,20,-155
9099,14,140
9100,20,-35
9101,20,-140
9102,20,-95
9103,8,110
9104,9,130
9105,20,-110
9106,7,120
9107,4,120
9108,20,-125
9109,8,95
9110,20,-110
9111,20,-140
9112,20,-140
9113,20,-95
9114,20,-125
9115,20,-125
9116,7,120
9117,7,105
9118,20,-80
9119,9,115
9120,10,135
9121,11,80
9122,17,50
9123,5,125
9124,20,-185
9125,20,-200
9126,12,145
9127,14,140
9128,5,95
9129,20,-200
9130,20,-95
9131,20,-95
9132,20,-155
9133,20,-110
9134,20,-170
9135,20,-80
9136,20,-125
9137,20,-110
9138,20,-125
9139,20,-65
9140,20,-110
9141,20,-110
9142,20,-110
9143,20,-155
9144,20,-155
9145,20,-65
9146,20,-110
9147,20,-110
9148,20,-170
9149,7,120
9150,20,-65
9151,20,-125
9152,5,125
9153,20,-185
9154,18,85
9155,20,-110
9156,20,-140
9157,20,-185
9158,9,130
9159,4,120
9160,20,-80
9161,20,-95
9162,20,-80
9163,20,-155
9164,20,-170
9165,20,-140
9166,16,90
9167,20,-80
9168,20,-65
9169,20,-95
9170,20,-140
9171,20,-110
9172,20,-50
9173,20,-110
9174,20,-125
9175,11,110
9176,20,-140
9177,20,-50
9178,11,110
9179,20,-95
9180,20,-155
9181,20,-125
9182,5,125
9183,10,120
9184,20,-50
9185,11,110
9186,20,-50
9187,20,-170
9188,20,-125
9189,5,125
9190,20,-125
9191,20,-80
9192,20,-185
9193,20,-80
9194,20,-95
9195,16,75
9196,20,-185
9197,8,140
9198,20,-140
9199,20,10
9200,20,-125
9201,20,-80
9202,6,115
9203,20,-80
9204,11,155
9205,20,-95
9206,20,-110
9207,20,-155
9208,20,-95
9209,20,-155
9210,20,-125
9211,20,-140
9212,20,-125
9213,20,-95
9214,5,125
9215,20,-80
9216,20,-170
9217,20,-185
9218,20,-185
9219,2,110
9220,20,-20
9221,20,-50
9222,20,-80
9223,20,-65
9224,20,-110
9225,1,105
9226,20,-140
9227,20,-80
9228,20,-80
9229,20,-35
9230,20,-140
9231,8,95
9232,20,-185
9233,20,-80
9234,20,-95
9235,20,-155
9236,20,-140
9237,20,-80
9238,20,-95
9239,6,130
9240,10,120
9241,20,-110
9242,20,-80
9243,20,-110
9244,20,-95
9245,20,-95
9246,14,80
9247,20,-185
9248,20,-110
9249,3,100
9250,20,-95
9251,20,-110
9252,20,-140
9253,20,-80
9254,20,-110
9255,20,-65
9256,20,-110
9257,20,-125
9258,9,100
9259,13,135
9260,20,-20
9261,20,-95
9262,20,-110
9263,20,-65
9264,4,105
9265,8,125
9266,20,-110
9267,20,-170
9268,6,115
9269,20,-110
9270,16,30
9271,20,-125
9272,20,-95
9273,20,-140
9274,20,-80
9275,20,-95
9276,4,105
9277,20,-50
9278,20,-155
9279,20,-65
9280,20,-80
9281,10,105
9282,20,-155
9283,7,135
9284,3,115
9285,20,-125
9286,20,-35
9287,20,-95
9288,20,-95
9289,20,-65
9290,20,-140
9291,20,-140
9292,20,-110
9293,13,105
9294,20,-80
9295,20,-35
9296,20,-125
9297,20,-110
9298,20,-35
9299,20,-35
9300,20,-155
9301,20,-110
9302,10,135
9303,20,-125
9304,20,-95
9305,20,-155
9306,20,-80
9307,20,-110
9308,20,-50
9309,20,-110
9310,7,105
9311,20,-125
9312,20,-125
9313,20,-80
9314,20,-125
9315,20,-65
9316,20,-95
9317,20,-110
9318,7,90
9319,20,-95
9320,15,85
9321,9,100
9322,20,-140
9323,20,-110
9324,20,-80
9325,20,-155
9326,20,-125
9327,20,-140
9328,20,-125
9329,20,-140
9330,20,-50
9331,20,-110
9332,20,-140
9333,20,-125
9334,20,-155
9335,10,135
9336,20,-110
9337,20,-140
9338,20,-140
9339,7,120
9340,20,-20
9341,3,100
9342,2,110
9343,6,130
9344,20,-155
9345,20,-50
9346,6,130
9347,14,95
9348,2,110
9349,20,-50
9350,20,-65
9351,20,-95
9352,20,-125
9353,20,-140
9354,20,-140
9355,6,130
9356,13,120
9357,20,-65
9358,20,-125
9359,20,-65
9360,20,-125
9361,10,60
9362,20,-110
9363,6,100
9364,4,120
9365,15,70
9366,20,-155
9367,20,-125
9368,20,-125
9369,20,-110
9370,7,105
9371,20,-155
9372,20,-65
9373,6,130
9374,7,135
9375,20,-170
9376,14,125
9377,20,-95
9378,20,-125
9379,20,-110
9380,20,-80
9381,20,-50
9382,20,-50
9383,13,135
9384,7,120
9385,20,-95
9386,20,-80
9387,11,110
9388,20,-125
9389,8,140
9390,14,95
9391,20,-110
9392,20,-140
9393,20,-140
9394,20,-110
9395,20,-80
9396,12,115
9397,20,-110
9398,20,-80
9399,20,-65
9400,4,105
9401,15,130
9402,20,-125
9403,9,115
9404,20,-170
9405,20,-110
9406,20,-65
9407,20,-95
9408,20,-170
9409,20,-140
9410,20,-80
9411,20,-95
9412,20,-95
9413,20,-110
9414,20,-125
9415,20,-80
9416,6,100
9417,20,-140
9418,20,-110
9419,20,-65
9420,11,140
9421,20,-155
9422,20,-125
9423,20,-125
9424,20,-140
9425,20,-140
9426,20,-110
9427,20,-110
9428,7,120
9429,20,-110
9430,13,105
9431,20,-140
9432,20,-155
9433,20,-125
9434,20,-65
9435,20,-140
9436,20,-65
9437,20,-140
9438,20,-140
9439,20,-170
9440,10,105
9441,20,-185
9442,20,-155
9443,20,-110
9444,20,-80
9445,20,-170
9446,20,-155
9447,20,-170
9448,20,-125
9449,20,-125
9450,20,-110
9451,20,-110
9452,20,-110
9453,20,-95
9454,5,125
9455,20,-140
9456,20,-65
9457,20,-125
9458,20,-155
9459,2,110
9460,20,-155
9461,20,-155
9462,20,-80
9463,9,85
9464,20,-125
9465,20,-80
9466,20,-140
9467,20,-80
9468,20,-155
9469,20,-95
9470,20,-125
9471,20,-155
9472,20,-170
9473,20,-80
9474,20,-65
9475,20,-95
9476,20,-125
9477,20,-95
9478,20,-80
9479,20,-140
9480,20,-110
9481,20,-125
9482,20,-110
9483,20,-155
9484,20,-110
9485,20,-170
9486,10,90
9487,3,115
9488,12,115
9489,20,-95
9490,16,75
9491,20,-50
9492,20,-185
9493,20,-140
9494,20,-140
9495,20,-65
9496,20,-170
9497,20,-125
9498,20,-95
9499,20,-110
9500,20,-140
9501,6,130
9502,20,-95
9503,20,-80
9504,20,-50
9505,20,-95
9506,20,-155
9507,20,-140
9508,20,-125
9509,20,-80
9510,20,-155
9511,20,-185
9512,20,-110
9513,20,-65
9514,20,-140
9515,20,-125
9516,20,-50
9517,20,-110
9518,20,-125
9519,20,-125
9520,14,80
9521,14,110
9522,7,105
9523,20,-125
9524,10,105
9525,4,120
9526,20,-140
9527,20,-140
9528,20,-170
9529,20,-80
9530,20,-110
9531,11,95
9532,20,-140
9533,20,-65
9534,5,110
9535,3,115
9536,20,-110
9537,20,-170
9538,20,-155
9539,20,-140
9540,20,-95
9541,20,-95
9542,20,-185
9543,20,-170
9544,5,125
9545,6,100
9546,20,-110
9547,14,125
9548,20,-110
9549,20,-95
9550,20,-95
9551,11,125
9552,20,-80
9553,20,-95
9554,20,-35
9555,20,-110
9556,20,-65
9557,20,-35
9558,20,-110
9559,9,130
9560,20,-185
9561,20,-110
9562,20,-125
9563,6,115
9564,3,100
9565,20,-80
9566,20,-155
9567,20,-125
9568,20,-125
9569,20,-95
9570,20,-125
9571,20,-65
9572,20,-110
9573,20,-155
9574,20,-170
9575,20,-110
9576,10,105
9577,20,-95
9578,20,-110
9579,20,-95
9580,20,-125
9581,20,-80
9582,15,85
9583,20,-140
9584,20,-80
9585,20,-50
9586,9,130
9587,20,-110
9588,20,-95
9589,20,-80
9590,4,120
9591,20,-125
9592,20,-185
9593,20,-140
9594,20,-95
9595,20,-200
9596,20,-125
9597,20,-140
9598,20,-110
9599,20,-65
9600,20,-170
9601,15,85
9602,20,-95
9603,20,-80
9604,10,120
9605,20,-155
9606,20,-170
9607,6,130
9608,20,-95
9609,20,-140
9610,20,-110
9611,2,110
9612,20,-80
9613,20,-80
9614,9,145
9615,20,-65
9616,20,-80
9617,20,-140
9618,20,-80
9619,20,-65
9620,20,-125
9621,20,-140
9622,20,-95
9623,7,75
9624,20,-125
9625,20,-140
9626,4,120
9627,20,-110
9628,20,-125
9629,20,-95
9630,20,-110
9631,20,-110
9632,20,-80
9633,11,125
9634,20,-65
9635,8,125
9636,20,-110
9637,20,-65
9638,20,-110
9639,20,-65
9640,20,-95
9641,20,-125
9642,20,-125
9643,20,-140
9644,9,130
9645,8,125
9646,8,110
9647,20,-95
9648,20,-125
9649,20,-185
9650,20,-140
9651,11,110
9652,20,-155
9653,20,-125
9654,20,-110
9655,5,125
9656,20,-95
9657,20,-140
9658,5,125
9659,11,140
9660,4,120
9661,20,-80
9662,20,-80
9663,20,-95
9664,15,115
9665,20,-95
9666,20,-35
9667,20,-50
9668,20,-110
9669,20,-140
9670,10,105
9671,20,-170
9672,20,-170
9673,4,120
9674,20,-95
9675,20,-185
9676,20,-155
9677,20,-65
9678,5,110
9679,20,-125
9680,20,-95
9681,20,-140
9682,20,-140
9683,6,130
9684,20,-95
9685,20,-155
9686,5,110
9687,20,-65
9688,20,-95
9689,20,-140
9690,20,-140
9691,20,-35
9692,20,-140
9693,20,-140
9694,20,-140
9695,20,-80
9696,3,115
9697,3,115
9698,20,-80
9699,20,-155
9700,20,-155
9701,20,-170
9702,20,-110
9703,20,-140
9704,20,-65
9705,20,-110
9706,20,-155
9707,20,-200
9708,20,-95
9709,13,90
9710,20,-110
9711,20,-80
9712,20,-80
9713,20,-155
9714,20,-140
9715,20,-125
9716,20,-125
9717,20,-80
9718,6,115
9719,20,-155
9720,20,-125
9721,20,-140
9722,1,105
9723,20,-65
9724,20,-170
9725,20,-125
9726,20,-95
9727,20,-125
9728,18,55
9729,20,-125
9730,20,-125
9731,20,-155
9732,5,110
9733,20,-110
9734,20,-65
9735,13,135
9736,20,-80
9737,11,155
9738,20,-80
9739,20,-95
9740,20,-170
9741,20,-110
9742,20,-95
9743,20,-155
9744,20,-125
9745,20,-125
9746,20,80
9747,20,-140
9748,5,125
9749,4,120
9750,20,-65
9751,20,-95
9752,20,-125
9753,9,115
9754,20,-170
9755,20,-50
9756,20,-110
9757,20,-35
9758,20,-185
9759,7,105
9760,20,-95
9761,20,-110
9762,20,-140
9763,20,-140
9764,8,80
9765,20,-170
9766,20,-80
9767,20,-110
9768,20,-95
9769,8,125
9770,10,135
9771,14,140
9772,20,-95
9773,20,-50
9774,3,115
9775,20,-125
9776,20,-95
9777,20,-185
9778,20,-65
9779,20,-155
9780,20,-50
9781,20,-50
9782,20,-65
9783,20,-5
9784,20,-80
9785,20,-125
9786,20,-140
9787,20,-50
9788,20,-95
9789,20,-140
9790,20,-80
9791,20,-125
9792,9,130
9793,20,-125
9794,20,-110
9795,5,125
9796,20,-140
9797,20,-125
9798,7,105
9799,20,-125
9800,8,95
9801,20,-65
9802,3,115
9803,20,-95
9804,8,110
9805,20,-95
9806,20,-50
9807,20,-200
9808,20,-110
9809,15,40
9810,20,-155
9811,20,-170
9812,20,-125
9813,20,-125
9814,20,-35
9815,20,-170
9816,20,-20
9817,4,120
9818,20,-125
9819,20,-125
9820,20,-110
9821,15,130
9822,10,105
9823,14,110
9824,20,-95
9825,20,-65
9826,20,-65
9827,14,50
9828,20,-50
9829,11,65
9830,20,-185
9831,20,-95
9832,20,-155
9833,20,-155
9834,20,-125
9835,20,-110
9836,20,-110
9837,13,150
9838,7,120
9839,20,-110
9840,20,-110
9841,20,-95
9842,6,130
9843,20,-140
9844,20,-125
9845,20,-170
9846,3,115
9847,20,-110
9848,20,-125
9849,20,-110
9850,20,-170
9851,20,-170
9852,20,-140
9853,20,-65
9854,20,-95
9855,20,-95
9856,8,125
9857,7,135
9858,20,-155
9859,7,105
9860,20,-155
9861,20,-140
9862,20,-80
9863,20,-125
9864,10,120
9865,20,-200
9866,20,-95
9867,5,125
9868,20,-110
9869,20,-125
9870,20,-35
9871,20,-125
9872,7,135
9873,20,-110
9874,20,-110
9875,11,110
9876,20,-110
9877,9,130
9878,20,-155
9879,11,125
9880,20,-140
9881,20,-95
9882,20,-155
9883,20,-125
9884,14,125
9885,20,-155
9886,13,120
9887,20,-170
9888,20,-125
9889,20,-20
9890,20,-65
9891,4,120
9892,5,110
9893,8,125
9894,20,-170
9895,4,120
9896,20,-155
9897,20,-125
9898,20,-125
9899,20,-155
9900,20,-65
9901,20,-95
9902,20,-155
9903,12,70
9904,20,-110
9905,20,-140
9906,20,-140
9907,20,-140
9908,6,115
9909,20,-125
9910,20,-155
9911,20,-155
9912,20,-170
9913,20,-110
9914,20,-110
9915,20,-140
9916,9,145
9917,20,-140
9918,20,-110
9919,20,-110
9920,20,-140
9921,20,-125
9922,7,120
9923,20,-110
9924,20,-95
9925,20,-140
9926,20,-140
9927,20,-110
9928,20,-50
9929,20,-50
9930,20,-110
9931,20,-80
9932,20,-110
9933,20,-155
9934,20,-50
9935,6,115
9936,3,115
9937,20,-50
9938,20,-35
9939,12,100
9940,20,-50
9941,12,115
9942,20,-140
9943,20,-95
9944,9,85
9945,20,-125
9946,5,125
9947,11,110
9948,20,-80
9949,5,125
9950,20,-35
9951,20,-125
9952,20,-20
9953,20,-155
9954,20,-140
9955,20,-140
9956,20,-125
9957,9,130
9958,20,-110
9959,7,135
9960,6,115
9961,20,-155
9962,20,-155
9963,20,-125
9964,20,-80
9965,20,-80
9966,20,-110
9967,10,120
9968,20,-95
9969,20,-80
9970,20,-125
9971,20,-80
9972,20,-95
9973,11,20
9974,8,140
9975,20,-95
9976,20,-140
9977,20,-125
9978,20,-110
9979,20,-140
9980,20,-140
9981,17,110
9982,20,-185
9983,20,-80
9984,20,-140
9985,20,-95
9986,20,-170
9987,12,100
9988,20,-155
9989,20,-65
9990,20,-140
9991,20,-110
9992,20,-110
9993,20,-110
9994,20,-155
9995,20,-125
9996,20,-110
9997,10,105
9998,20,-185
9999,20,-95
10000,20,-110
10001,4,120
10002,20,-50
10003,20,-140
10004,20,-125
10005,20,-20
10006,20,-80
10007,20,-110
10008,20,-35
10009,20,-80
10010,9,130
10011,5,125
10012,20,-80
10013,20,-95
10014,20,-95
10015,20,-140
10016,20,-155
10017,11,140
10018,2,110
10019,20,25
10020,20,-50
